"algor","algor_props_alpha","algor_props_beta","algor_props_clustercount","algor_props_distance","algor_props_hypersvaryonquery","algor_props_iterations","algor_props_kmeans_distance","algor_props_kmeans_iterations","algor_props_proposalstdev","algor_props_samplehypers","algor_props_usekmeans","burn_in","cat_groups","chain_count","clusters","command","cross_folds","dataset","dict_size","iters","job","max_word","min_freq","min_word","output_file","sample_lag","seed","start_time","stem","stop","overall","perplexity","run_time_mins"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","12","topic","3","nips","50000","400","","","","","optimized-nips-ldacvb-job-7.log","","314159265","2013/03/12 19:12:26","True","True","1587.7487824710265","1587.7487824710265","52.483333334326744"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","15","topic","3","nips","50000","400","","","","","optimized-nips-ldacvb-job-8.log","","314159265","2013/03/12 19:13:25","True","True","1559.3063023261466","1559.3063023261466","56.28333333134651"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","20","topic","3","nips","50000","400","","","","","optimized-nips-ldacvb-job-9.log","","314159265","2013/03/12 19:18:24","True","True","1545.1905108998203","1545.1905108998203","101.20000000298023"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","60","topic","3","nips","50000","4000","","","","","optimized-nips-ldagibbs-job-0.log","20","314159265","2013/03/12 19:51:56","True","True","1382.5248960812341","1382.5248960812341","570.4333333335817"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","70","topic","3","nips","50000","4000","","","","","optimized-nips-ldagibbs-job-1.log","20","314159265","2013/03/12 19:52:24","True","True","1349.5873524745994","1349.5873524745994","302.48333333432674"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","80","topic","3","nips","50000","4000","","","","","optimized-nips-ldagibbs-job-2.log","20","314159265","2013/03/12 19:53:24","True","True","1327.150799736","1327.150799736","742.3833333365619"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","90","topic","3","nips","50000","4000","","","","","optimized-nips-ldagibbs-job-3.log","20","314159265","2013/03/12 19:53:25","True","True","1328.1967611124226","1328.1967611124226","398.79999999701977"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","100","topic","3","nips","50000","4000","","","","","optimized-nips-ldagibbs-job-4.log","20","314159265","2013/03/12 20:05:24","True","True","1291.9759366713506","1291.9759366713506","443.6833333335817"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","125","topic","3","nips","50000","4000","","","","","optimized-nips-ldagibbs-job-5.log","20","314159265","2013/03/12 20:07:54","True","True","1257.792832394853","1257.792832394853","523.4000000022352"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","150","topic","3","nips","50000","4000","","","","","optimized-nips-ldagibbs-job-6.log","20","314159265","2013/03/12 20:07:55","True","True","1248.9313963826587","1248.9313963826587","621.1166666671634"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","80","topic","3","nips","50000","4000","","","","","optimized-nips-momgibbs-job-0.log","20","314159265","2013/03/12 20:18:24","True","True","1980.05115377441","1980.05115377441","295.6833333335817"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","90","topic","3","nips","50000","4000","","","","","optimized-nips-momgibbs-job-1.log","20","314159265","2013/03/12 20:18:54","True","True","1966.5608058638854","1966.5608058638854","469.6333333365619"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","100","topic","3","nips","50000","4000","","","","","optimized-nips-momgibbs-job-2.log","20","314159265","2013/03/12 20:19:24","True","True","1998.0147891193478","1998.0147891193478","521.2166666686535"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","125","topic","3","nips","50000","4000","","","","","optimized-nips-momgibbs-job-3.log","20","314159265","2013/03/12 20:26:54","True","True","1981.4522410368222","1981.4522410368222","469.9000000022352"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","175","topic","3","nips","50000","4000","","","","","optimized-nips-momgibbs-job-5.log","20","314159265","2013/03/12 20:46:55","True","True","1985.4536454533272","1985.4536454533272","648.1833333335817"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=1740","","100","topic","3","nips","50000","200","","","","","optimized-nips-momvb-job-0.log","","314159265","2013/03/12 20:57:54","True","True","1825.0795939163074","1825.0795939163074","90.40000000223517"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=1740","","125","topic","3","nips","50000","200","","","","","optimized-nips-momvb-job-1.log","","314159265","2013/03/12 20:58:25","True","True","1838.4869871513656","1838.4869871513656","118.39999999850988"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=1740","","150","topic","3","nips","50000","200","","","","","optimized-nips-momvb-job-2.log","","314159265","2013/03/12 21:00:25","True","True","1856.9314290260065","1856.9314290260065","160.66666666418314"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","2","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-0.log","","314159265","2013/03/12 21:19:54","True","True","1345.2470846602482","1345.2470846602482","12.25"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","3","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-1.log","","314159265","2013/03/12 21:20:24","True","True","1214.4602084411924","1214.4602084411924","11.700000002980232"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","25","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-10.log","","314159265","2013/03/12 21:27:54","True","True","900.4347944645683","900.4347944645683","38.683333333581686"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","30","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-11.log","","314159265","2013/03/12 21:30:24","True","True","879.0725673980836","879.0725673980836","65.91666666790843"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","35","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-12.log","","314159265","2013/03/12 21:31:24","True","True","869.543299491742","869.543299491742","79.96666666865349"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","40","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-13.log","","314159265","2013/03/12 21:31:24","True","True","864.1502504593648","864.1502504593648","96.05000000074506"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","50","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-14.log","","314159265","2013/03/12 21:32:24","True","True","850.4248173490416","850.4248173490416","131.66666666790843"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","60","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-15.log","","314159265","2013/03/12 21:33:54","True","True","827.049737356876","827.049737356876","103.60000000149012"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","70","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-16.log","","314159265","2013/03/12 21:34:24","True","True","833.1451265313226","833.1451265313226","193.61666666716337"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","80","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-17.log","","314159265","2013/03/12 21:34:54","True","True","825.6934497029363","825.6934497029363","381.23333333432674"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","90","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-18.log","","314159265","2013/03/12 21:36:54","True","True","800.8861647641291","800.8861647641291","274.3833333365619"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","100","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-19.log","","314159265","2013/03/12 21:37:54","True","True","814.2504822117118","814.2504822117118","316.83333333581686"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","4","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-2.log","","314159265","2013/03/12 21:20:24","True","True","1124.438290943542","1124.438290943542","13.783333335071802"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","125","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-20.log","","314159265","2013/03/12 21:38:54","True","True","802.3657163216817","802.3657163216817","429.83333333581686"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","150","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-21.log","","314159265","2013/03/12 21:39:25","True","True","778.8859759112759","778.8859759112759","440.4666666649282"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","5","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-3.log","","314159265","2013/03/12 21:20:24","True","True","1085.5343198689172","1085.5343198689172","16.400000002235174"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","6","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-4.log","","314159265","2013/03/12 21:20:24","True","True","1067.1218407181543","1067.1218407181543","18.100000001490116"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","8","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-5.log","","314159265","2013/03/12 21:22:25","True","True","1044.011576443715","1044.011576443715","16.649999998509884"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","10","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-6.log","","314159265","2013/03/12 21:22:24","True","True","997.1563953522365","997.1563953522365","25.0"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","12","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-7.log","","314159265","2013/03/12 21:23:24","True","True","973.2449108168804","973.2449108168804","22.483333334326744"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","15","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-8.log","","314159265","2013/03/12 21:23:54","True","True","948.7283452481514","948.7283452481514","52.066666666418314"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","20","topic","3","reuters","30000","400","","","","","optimized-reuters-ldacvb-job-9.log","","314159265","2013/03/12 21:26:54","True","True","953.6676431586492","953.6676431586492","66.05000000074506"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","250","topic","3","reuters","30000","4000","","","","","optimized-reuters-ldagibbs-job-0.log","20","314159265","2013/03/12 21:47:54","True","True","688.6001476640528","688.6001476640528","524.4333333335817"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","175","topic","3","reuters","30000","4000","","","","","optimized-reuters-momgibbs-job-0.log","20","314159265","2013/03/12 21:53:24","True","True","1468.4128849724784","1468.4128849724784","496.45000000298023"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","12","topic","3","reuters","30000","200","","","","","optimized-reuters-momvb-job-0.log","","314159265","2013/03/12 21:59:54","True","True","1479.4035232140473","1479.4035232140473","8.616666667163372"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","35","topic","3","reuters","30000","200","","","","","optimized-reuters-momvb-job-1.log","","314159265","2013/03/12 21:59:54","True","True","1443.6498851829156","1443.6498851829156","28.033333335071802"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","150","topic","3","reuters","30000","200","","","","","optimized-reuters-momvb-job-2.log","","314159265","2013/03/12 22:00:24","True","True","1442.4809304108003","1442.4809304108003","114.41666666790843"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","175","topic","3","reuters","30000","200","","","","","optimized-reuters-momvb-job-3.log","","314159265","2013/03/12 22:04:26","True","True","1420.3684159550237","1420.3684159550237","236.23333333432674"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","200","topic","3","reuters","30000","200","","","","","optimized-reuters-momvb-job-4.log","","314159265","2013/03/12 22:07:24","True","True","1410.217061058459","1410.217061058459","162.88333333656192"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","250","topic","3","reuters","30000","200","","","","","optimized-reuters-momvb-job-5.log","","314159265","2013/03/12 22:08:54","True","True","1392.6413420810695","1392.6413420810695","266.6833333335817"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","70","topic","3","nips","50000","400","","","","","optimized-two-nips-ldacvb-job-0.log","","314159265","2013/03/13 16:31:28","True","True","1406.3845404638982","1406.3845404638982","591.5500000007451"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","80","topic","3","nips","50000","400","","","","","optimized-two-nips-ldacvb-job-1.log","","314159265","2013/03/13 16:38:06","True","True","1419.8827053992177","1419.8827053992177","604.3999999985099"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","90","topic","3","nips","50000","400","","","","","optimized-two-nips-ldacvb-job-2.log","","314159265","2013/03/13 16:38:34","True","True","1410.3028247174177","1410.3028247174177","705.2333333343267"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","175","topic","3","nips","50000","4000","","","","","optimized-two-nips-ldagibbs-job-0.log","20","314159265","2013/03/13 16:03:01","True","True","1226.234604795983","1226.234604795983","1048.699999999255"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","150","topic","3","nips","50000","4000","","","","","optimized-two-nips-momgibbs-job-0.log","20","314159265","2013/03/13 15:38:26","True","True","1988.4482130318665","1988.4482130318665","795.4166666679084"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","200","topic","3","nips","50000","4000","","","","","optimized-two-nips-momgibbs-job-1.log","20","314159265","2013/03/13 15:38:26","True","True","1977.0137641070794","1977.0137641070794","1067.1166666671634"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","250","topic","3","nips","50000","4000","","","","","optimized-two-nips-momgibbs-job-2.log","20","314159265","2013/03/13 15:38:26","True","True","1940.2286146436152","1940.2286146436152","1091.6499999985099"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=1740","","175","topic","3","nips","50000","200","","","","","optimized-two-nips-momvb-job-0.log","","314159265","2013/03/13 15:42:52","True","True","1758.6717574900078","1758.6717574900078","181.39999999850988"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=1740","","200","topic","3","nips","50000","200","","","","","optimized-two-nips-momvb-job-1.log","","314159265","2013/03/13 15:42:53","True","True","1847.1152451899284","1847.1152451899284","198.11666666716337"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=1740","","250","topic","3","nips","50000","200","","","","","optimized-two-nips-momvb-job-2.log","","314159265","2013/03/13 15:45:33","True","True","1840.84530329159","1840.84530329159","251.38333333283663"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","175","topic","3","reuters","30000","400","","","","","optimized-two-reuters-ldacvb-job-0.log","","314159265","2013/03/13 17:19:59","True","True","776.1630848747573","776.1630848747573","727.0333333313465"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","250","topic","3","reuters","30000","4000","","","","","optimized-two-reuters-momgibbs-job-0.log","20","314159265","2013/03/13 17:58:57","True","True","1470.1873517504475","1470.1873517504475","998.6999999992549"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","2","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-0.log","20","314159265","2013/03/05 17:05:46","True","True","1811.744019345605","1811.744019345605","16.266666669398546"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","3","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-1.log","20","314159265","2013/03/05 17:05:48","True","True","1759.8604364216762","1759.8604364216762","16.91666666418314"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","25","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-10.log","20","314159265","2013/03/05 17:05:46","True","True","1331.5933347854411","1331.5933347854411","55.16666666790843"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","30","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-11.log","20","314159265","2013/03/05 17:05:47","True","True","1277.1188275884112","1277.1188275884112","64.36666666343808"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","35","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-12.log","20","314159265","2013/03/05 17:05:47","True","True","1214.8678219004046","1214.8678219004046","75.36666666343808"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","40","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-13.log","20","314159265","2013/03/05 17:05:46","True","True","1220.9599891733274","1220.9599891733274","84.44999999925494"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","50","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-14.log","20","314159265","2013/03/05 17:05:48","True","True","1190.6804959474052","1190.6804959474052","106.69999999925494"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","60","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-15.log","20","314159265","2013/03/05 17:05:48","True","True","1176.6459340708932","1176.6459340708932","123.03333333134651"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","70","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-16.log","20","314159265","2013/03/05 17:05:48","True","True","1154.422575007566","1154.422575007566","144.48333333432674"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","80","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-17.log","20","314159265","2013/03/05 17:05:47","True","True","1135.1737907154247","1135.1737907154247","164.23333333060145"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","90","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-18.log","20","314159265","2013/03/05 17:05:46","True","True","1107.6233808503098","1107.6233808503098","181.75"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","100","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-19.log","20","314159265","2013/03/05 17:05:48","True","True","1151.5330385738223","1151.5330385738223","201.2166666649282"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","4","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-2.log","20","314159265","2013/03/05 17:05:46","True","True","1547.6016835397008","1547.6016835397008","20.050000000745058"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","125","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-20.log","20","314159265","2013/03/05 17:05:47","True","True","1109.5652899354961","1109.5652899354961","247.5333333313465"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","150","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-21.log","20","314159265","2013/03/05 17:05:46","True","True","1070.6122547048838","1070.6122547048838","296.6166666671634"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","175","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-22.log","20","314159265","2013/03/05 17:05:46","True","True","1077.2206285799316","1077.2206285799316","346.4333333335817"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","200","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-23.log","20","314159265","2013/03/05 17:05:46","True","True","1046.8843511695923","1046.8843511695923","391.7833333350718"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","250","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-24.log","20","314159265","2013/03/05 17:05:47","True","True","1060.7252543570755","1060.7252543570755","485.3166666664183"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","5","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-3.log","20","314159265","2013/03/05 17:05:48","True","True","1516.982879580606","1516.982879580606","21.683333333581686"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","6","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-4.log","20","314159265","2013/03/05 17:05:48","True","True","1470.3161699858895","1470.3161699858895","22.5"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","8","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-5.log","20","314159265","2013/03/05 17:05:47","True","True","1457.1802820149687","1457.1802820149687","27.549999997019768"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","10","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-6.log","20","314159265","2013/03/05 17:05:46","True","True","1417.2827907252652","1417.2827907252652","29.966666668653488"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","12","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-7.log","20","314159265","2013/03/05 17:05:48","True","True","1431.3634719610932","1431.3634719610932","32.94999999925494"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","15","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-8.log","20","314159265","2013/03/05 17:05:47","True","True","1355.3097043208043","1355.3097043208043","36.9666666649282"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","20","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-ldagibbs-job-9.log","20","314159265","2013/03/05 17:05:48","True","True","1307.8395540584347","1307.8395540584347","46.149999998509884"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","2","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-0.log","20","314159265","2013/03/05 17:05:46","True","True","1858.5575094810933","1858.5575094810933","13.350000001490116"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","3","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-1.log","20","314159265","2013/03/05 17:05:47","True","True","1875.958505570363","1875.958505570363","16.533333331346512"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","25","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-10.log","20","314159265","2013/03/05 17:06:15","True","True","1798.3495100403006","1798.3495100403006","66.63333333283663"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","30","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-11.log","20","314159265","2013/03/05 17:06:15","True","True","1820.5542410460018","1820.5542410460018","76.31666666641831"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","35","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-12.log","20","314159265","2013/03/05 17:06:15","True","True","1784.2993201662678","1784.2993201662678","87.35000000149012"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","40","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-13.log","20","314159265","2013/03/05 17:06:15","True","True","1736.9727277400411","1736.9727277400411","99.56666666641831"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","50","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-14.log","20","314159265","2013/03/05 17:06:15","True","True","1688.925755397448","1688.925755397448","122.58333333209157"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","60","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-15.log","20","314159265","2013/03/05 17:06:15","True","True","1707.7404995900336","1707.7404995900336","144.73333333432674"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","70","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-16.log","20","314159265","2013/03/05 17:06:15","True","True","1657.1735752384961","1657.1735752384961","165.1833333335817"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","80","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-17.log","20","314159265","2013/03/05 17:06:15","True","True","1666.4346311713098","1666.4346311713098","191.41666666790843"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","90","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-18.log","20","314159265","2013/03/05 17:06:15","True","True","1649.9165461824134","1649.9165461824134","216.0"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","100","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-19.log","20","314159265","2013/03/05 17:06:15","True","True","1658.4352401900592","1658.4352401900592","239.69999999925494"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","4","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-2.log","20","314159265","2013/03/05 17:06:15","True","True","1952.4774892581106","1952.4774892581106","18.933333333581686"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","125","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-20.log","20","314159265","2013/03/05 17:06:15","True","True","1594.3774008417954","1594.3774008417954","300.4666666649282"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","150","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-21.log","20","314159265","2013/03/05 17:06:15","True","True","1553.4459071861218","1553.4459071861218","361.0"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","175","topic","3","20newsclean","30000","4000","","","","","previous-part2-20news-momgibbs-job-22.log","20","314159265","2013/03/05 17:06:15","True","True","1530.586606871105","1530.586606871105","423.94999999925494"
